deviceId,PM2.5,time,lon,lat
11098897688,5.19,2025-12-02 16:11:26,121.749855,25.129393
11098897688,4.45,2025-12-02 16:12:26,121.74999,25.129423
11098897688,5.04,2025-12-07 03:51:24,121.74963,25.129387
11098897688,5.04,2025-12-07 03:52:24,121.74978,25.129505
11098897688,5.5,2025-12-10 16:56:23,121.7498,25.129425
11098897688,6.33,2025-12-10 16:57:22,121.749954,25.129465
11098897688,7.06,2025-12-24 11:20:29,121.74997,25.129597
11098897688,3.55,2025-12-31 02:15:26,121.74987,25.129452
11098897688,4.25,2025-12-31 02:16:27,121.74994,25.129446
11098897688,8.38,2026-01-20 00:57:27,121.74989,25.129494
11098897688,3.33,2026-01-28 11:51:23,121.74995,25.129501
11098897688,5.1,2026-01-30 00:16:23,121.74998,25.129383
11098897688,3.16,2026-02-01 00:03:22,121.749954,25.129427
11098897688,3.18,2026-02-01 00:05:22,121.74991,25.129448
11098897688,3.41,2026-02-17 05:53:29,121.74993,25.12947
11098897688,10.72,2026-02-22 03:55:29,121.74989,25.128656
11098897688,9.1,2026-02-22 23:28:30,121.74998,25.129383
11098897688,3.63,2026-02-27 06:27:28,121.74986,25.129566
11098897688,2.93,2026-02-27 06:28:29,121.74996,25.129562
