deviceId,PM2.5,time,lon,lat
11097907575,3.84,2025-12-27 21:16:20,121.69133,25.007383
11097907575,5.2,2025-12-31 05:54:17,121.66279,25.217197
11097907575,5.92,2025-12-31 05:55:18,121.7105,25.19085
11097907575,5.92,2025-12-31 05:56:17,121.73094,25.18669
11097907575,5.92,2025-12-31 05:57:17,121.73094,25.18669
11097907575,5.2,2025-12-31 05:58:17,121.73094,25.18669
11097907575,19.1,2026-02-08 08:19:26,121.72534,25.28054
11097907575,19.85,2026-02-08 08:20:25,121.72515,25.27728
11097907575,19.81,2026-02-08 08:21:25,121.72506,25.276644
11097907575,17.45,2026-02-08 08:22:25,121.72506,25.276644
