deviceId,PM2.5,time,lon,lat
11147536039,6.88,2026-02-04 10:56:46,121.64881,25.23166
11147536039,6.85,2026-02-04 10:57:46,121.64881,25.23166
11147536039,6.84,2026-02-04 10:58:46,121.671234,25.17388
11147536039,7.79,2026-02-04 10:59:46,121.67268,25.175625
11147536039,7.75,2026-02-04 11:00:45,121.67346,25.176577
11147536039,7.37,2026-02-05 12:25:36,121.69536,25.20275
11147536039,7.41,2026-02-05 12:26:36,121.69536,25.20275
11147536039,7.38,2026-02-05 12:27:36,121.69536,25.20275
11147536039,7.4,2026-02-05 12:28:36,121.69536,25.20275
11147536039,7.36,2026-02-05 12:29:36,121.69536,25.20275
11147536039,7.38,2026-02-05 12:30:37,121.64681,25.2368
