deviceId,PM2.5,time,lon,lat
13183196342,26.31,2026-01-26 15:08:25,121.48317,25.00649
13183196342,26.31,2026-01-26 15:09:25,121.48317,25.00649
13183196342,24.94,2026-01-26 15:10:25,121.48317,25.00649
13183196342,24.26,2026-01-26 15:11:25,121.48317,25.00649
13183196342,24.94,2026-01-26 15:12:25,121.48317,25.00649
