deviceId,PM2.5,time,lon,lat
11149040829,7.54,2026-02-04 09:59:56,121.65935,25.22359
11149040829,7.56,2026-02-04 10:00:56,121.65935,25.22359
11149040829,7.57,2026-02-04 10:01:56,121.65935,25.22359
11149040829,6.74,2026-02-04 10:02:56,121.65935,25.22359
11149040829,6.77,2026-02-04 10:03:56,121.65935,25.22359
11149040829,7.59,2026-02-04 10:04:56,121.65935,25.22359
11149040829,7.57,2026-02-04 10:05:56,121.65935,25.22359
11149040829,7.57,2026-02-04 10:06:56,121.65935,25.22359
11149040829,7.58,2026-02-04 10:07:56,121.65935,25.22359
11149040829,7.38,2026-02-05 10:30:59,121.65101,25.230398
11149040829,7.37,2026-02-05 10:31:59,121.65102,25.230394
11149040829,7.37,2026-02-05 10:32:59,121.65102,25.230396
11149040829,7.36,2026-02-05 10:33:59,121.65102,25.230396
11149040829,7.37,2026-02-05 10:34:59,121.65102,25.230396
11149040829,7.37,2026-02-05 10:35:59,121.65102,25.230396
11149040829,7.38,2026-02-05 10:36:59,121.65102,25.230396
11149040829,7.38,2026-02-05 10:37:59,121.65102,25.230396
11149040829,7.4,2026-02-05 10:38:59,121.65102,25.230396
11149040829,7.39,2026-02-05 10:39:59,121.65102,25.230396
11149040829,7.31,2026-02-05 10:53:37,121.6486,25.23149
11149040829,7.31,2026-02-05 10:54:37,121.648605,25.231487
11149040829,7.31,2026-02-05 10:55:37,121.648605,25.231487
11149040829,7.3,2026-02-05 10:56:37,121.648605,25.231487
11149040829,7.31,2026-02-05 10:57:37,121.648605,25.231487
11149040829,7.31,2026-02-05 10:58:37,121.648605,25.231487
11149040829,7.3,2026-02-05 10:59:37,121.648605,25.231487
11149040829,7.3,2026-02-05 11:00:37,121.648605,25.231487
11149040829,7.29,2026-02-05 11:01:37,121.648605,25.231487
11149040829,6.42,2026-02-05 12:24:43,121.69537,25.20276
11149040829,7.21,2026-02-05 12:25:43,121.69537,25.20276
11149040829,7.21,2026-02-05 12:26:43,121.69537,25.20276
11149040829,7.21,2026-02-05 12:27:43,121.69537,25.20276
11149040829,7.19,2026-02-05 12:28:43,121.69537,25.20276
11149040829,7.19,2026-02-05 12:29:43,121.69537,25.20276
11149040829,7.19,2026-02-05 12:30:43,121.69537,25.20276
11149040829,7.19,2026-02-05 12:31:43,121.69537,25.20276
